,a,b
58132,0.21791020540716083,0.0
58169,0.16229780801209373,0.0
58177,0.20775601826766776,0.0006510865905660257
58235,0.18707743779187286,0.0
58261,0.2387263185982389,0.00037257824143070045
58262,0.22515834067362947,0.0
58271,0.19363682274006205,0.0
58298,0.22400267067267568,0.00013353740837723416
58299,0.21629462486904666,0.0004485883836204938
58300,0.19893270085976875,0.0
58304,0.22263697067728422,0.0
58326,0.17422349161013923,0.0
58382,0.18673902455993877,2.5914671120584764e-05
58394,0.18621431297047905,1.2649484410386378e-05
58448,0.18487394957983194,0.0
58493,0.241128380199443,0.0007924091694662662
58518,0.208571317558379,0.0002909298841272506
58521,0.18140037848067045,0.0
58542,0.25717434005653234,0.00014478455399382742
58551,0.22341532442668666,7.789919709206165e-06
58569,0.240458699157857,0.0004359075672944
58576,0.23754314541109833,4.386431009594543e-05
58580,0.2350056912704667,7.530333707882374e-07
58586,0.19387460271597803,0.0
58599,0.20589927505657626,7.483453407270422e-05
58600,0.19253945480631277,0.0
58631,0.1883112327229355,0.0
58633,0.1987706435606902,0.0
58646,0.1957338195077484,0.0
58648,0.27741602067183463,0.01003479248540859
58664,0.21105606668239366,0.0
58672,0.24911824763319101,0.0012193540028429355
58676,0.2271880819366853,0.0
58684,0.19757085020242915,0.0
58687,0.20644565802630566,0.0
58698,0.2472479388328497,0.00019713036600588945
58719,0.18140037848067045,0.0
58720,0.18765950008739732,0.00037257824143070045
58743,0.21237537585060928,0.00040941921105890674
58791,0.23342175066312998,0.0001310282085025024
58805,0.3052948871068646,0.012018447660739564
58806,0.21576429920816753,0.0
58821,0.17382856772772903,0.0
58829,0.21694148076301326,4.057331098953943e-05
58878,0.2410958904109589,0.00041996090677552553
58890,0.19782568638290032,0.0
58920,0.1912702654551933,0.0
58923,0.25452821242294926,0.00014980669598267177
58937,0.20302571860816945,0.0
58957,0.17766010259804732,0.0
58963,0.2319792566983578,0.0033098335505710326
58965,0.20851460534493474,9.073544709909003e-06
58975,0.25148746779105174,0.0006950261365782273
58989,0.18642125368987672,0.0
59016,0.19670929678625088,0.0
59029,0.2669982591395175,0.0009365565888024833
59032,0.20261191213104854,8.908136339494524e-06
59043,0.24934968413229283,0.0
59044,0.23815439219165926,0.0
59083,0.23957868428099616,0.00038382137740414126
59084,0.18915395186581627,7.373643401295596e-05
59095,0.20019392854479004,0.0
59105,0.22029794394057536,3.995478978518319e-05
59109,0.1843723166752533,0.00018621970051012744
59150,0.24590013742556116,0.00018451113225680593
59214,0.19477503628447024,0.0
59229,0.3075160403299725,0.022884569874615693
59241,0.20256603773584905,0.0
59246,0.23815439219165926,0.0
59250,0.2243209360635186,0.0
59263,0.23596641610620248,0.0
59267,0.2438448260198056,0.0016288300607725477
59314,0.21827349245720326,0.0004218432326756117
59338,0.17719680464778503,0.0
59340,0.21863799283154123,7.42315870471101e-05
59343,0.20829614683171005,0.0
59348,0.23258232235701906,0.0
59395,0.26877628680152216,0.004673262736866474
59403,0.25527867605097965,0.00026827973116237767
59419,0.24427758816837314,0.0
59430,0.23783783783783785,0.0
59432,0.2592109710753778,0.0014933697741638008
59471,0.2633308805494236,0.00012208047056142655
59476,0.22263697067728422,0.0
59492,0.25597253349864096,0.00177320107667087
59499,0.2394077245562394,3.247054336918031e-05
59501,0.2007029088461826,0.0
59522,0.1870578806146984,0.0
59538,0.20906683284000624,4.255092012455854e-05
59542,0.20220740573322785,7.223877514798995e-06
59568,0.22062389544202868,1.8051951091324686e-06
59574,0.23673649393605292,0.00037257824143070045
59582,0.2040288863549981,3.67794901539925e-05
59597,0.23666343355965083,1.9297229086239763e-05
59628,0.2202527490562941,0.0
59636,0.2798602784005005,0.006330107120613955
59690,0.1822379141770777,0.0
59703,0.23212972972972973,0.0
59704,0.24291791112317856,0.0010109472680418926
59724,0.22856169632972834,2.5685262926424745e-05
59745,0.20424625218780915,0.0
59765,0.23520133198965956,0.0
59793,0.2303862660944206,2.7398984672474676e-05
59794,0.21110586754758534,2.1498715226941244e-05
59804,0.22870776703165607,4.4170064575031146e-05
59826,0.23703965380199593,2.3494241322230878e-05
59827,0.23043571581884525,0.0015115271921001365
59837,0.1984693311642696,0.0
59854,0.23512921594393343,0.0
59870,0.2782644756622259,0.005537702584453231
59874,0.17880221171141164,0.0
59880,0.21783946108270433,1.2582796444680034e-05
59896,0.1831831831831832,0.0
59924,0.2678375411635565,0.0011015892716724359
59935,0.23758519961051608,0.0003896936212464573
59938,0.2188251600016306,6.094543306207369e-05
59940,0.24946556371409984,0.0
59949,0.244,0.00037314811304514346
59992,0.28381093369990484,0.0035809123893539322
60001,0.1909436915306086,0.0
60050,0.22938210409366722,2.427425844543354e-05
60057,0.19858680773926232,0.0007690728407479434
60065,0.175327432472156,0.0
60068,0.1889542046534549,0.0
60070,0.217556942530599,0.0004754857965229001
60082,0.19478210384992198,0.0
60083,0.1726655730322622,0.0
60087,0.1944223107569721,0.0
60090,0.2526593241080674,0.00017072706340550347
60163,0.2305148795465281,0.00038810660148382665
60166,0.2281246015893927,2.8026331838093573e-05
60173,0.22927433477128092,0.0002083506275333389
60178,0.24923391215526047,0.0
60184,0.2243209360635186,0.0
60208,0.20850650611769275,9.927508399893426e-05
60217,0.25641270599474564,0.0007518060117801308
60225,0.26679920477137176,0.002430979431411287
60230,0.25206611570247933,0.0022925793798527078
60254,0.1938535986421581,0.0
60283,0.22586888832786334,1.5918000940537045e-05
60304,0.19002442564338562,0.0
60306,0.234062963285951,0.0
60329,0.23835531281914657,2.0881225298169232e-05
60345,0.26954556866683405,1.542497620665962e-05
60368,0.18545517360511315,0.0
60369,0.20456537479516787,0.0
60378,0.20990888828060844,7.680838338862859e-06
60401,0.2177687626774848,3.0355518027054883e-06
60404,0.2630212161301387,0.004005070684675827
60415,0.20679559288080746,1.7559937572313805e-05
60425,0.16715971724846634,0.0
60440,0.18661567877629062,0.0007450176424509553
60462,0.23389978213507626,0.0
60466,0.2826899784085523,0.002873472081468131
60475,0.14001043296817944,0.0
60533,0.245091772440873,0.0015642264079529465
60538,0.2234711294284168,0.00016004890116571438
60545,0.22203838517538055,0.0
60562,0.1999031765538301,0.0
60575,0.20819112627986347,7.545561233528288e-05
60585,0.22828952964191546,0.0
60622,0.21309197729347784,0.0
60637,0.18875487886353248,0.0
60694,0.25884849069341304,0.00010947776119742745
60708,0.1633447950582722,0.0
60731,0.20683543328324278,0.0
60733,0.23537665526615803,0.0005393565583259362
60820,0.2707419175871287,0.0018452654525270243
60824,0.2187181681131076,0.00010722022097851367
60837,0.24604666086079663,0.0004849777370452571
60849,0.22912753969609015,0.0004060228473372374
60856,0.23760623229461755,0.0002381905405609628
60858,0.20932771798471378,0.00037257824143070045
60868,0.23742757309036225,0.0
60880,0.16651673542823464,0.0
60891,0.2200270525064557,0.0
60896,0.23013933547695606,0.0
60920,0.22108731466227347,0.0
60925,0.229883088518693,0.0007450176424509553
60937,0.23957868428099616,0.00037257824143070045
60979,0.20028356092828895,0.00037257824143070045
61021,0.20124465771912725,3.727247868719038e-05
61032,0.2525523406257351,0.0004061176837766627
61038,0.20080802035014214,0.00037257824143070045
61080,0.21119723020025966,0.0
61103,0.215972641319654,2.8594658821138728e-05
61109,0.23553156947918039,0.0013086827221189176
61124,0.2095401670700289,0.0
61125,0.1909165273677846,0.0
61128,0.2581141510794826,0.0016667912068973998
61134,0.24666850473302085,2.0073376698863287e-05
61173,0.22304400216063489,0.0
61225,0.24696356275303644,0.0
61233,0.18887442384152564,0.0
61247,0.19686800894854586,0.0
61267,0.15948660051102265,0.0
61277,0.21518479916619898,0.0
61315,0.18403099180636978,0.0
61322,0.2100814026299311,0.0
61331,0.19373466146961166,0.0
61347,0.205175247486909,0.0
61369,0.2104190349261103,1.2042616328110017e-05
61383,0.23352329577587333,0.0004368749999461281
61411,0.1890540254983447,0.0
61443,0.23866263560377024,0.0018146344171985557
61558,0.16554616665638686,0.0
61580,0.23597678916827852,7.376962754037453e-05
61581,0.2268328755546165,0.0
61585,0.25336291121914384,0.001162760812684096
61586,0.22355488922205563,0.000381978814001638
61623,0.20715470999112415,0.00010262538329240622
61651,0.2153488185501665,0.0007801442083609129
61659,0.15381529556720822,0.0
61667,0.19198168878080182,0.0
61674,0.20477607385366597,0.0
61678,0.23815439219165926,0.0
61685,0.24744168894625243,0.0008731195737794176
61697,0.2125519699069491,0.0
61720,0.2058282208588957,0.0
61729,0.15533306325597546,0.0
61737,0.2581886393150883,0.0012441062076678424
61741,0.21142181961402126,0.0
61754,0.23416506717850288,0.0
61755,0.2552422614236128,0.0
61759,0.2634471927758147,0.0
61769,0.20525369938439184,0.0003808022906565729
61779,0.22766020611561136,7.809793307080094e-06
61796,0.2200450912072146,0.00037257824143070045
61858,0.20388165141099168,0.0
61870,0.2081992010239305,0.0
61877,0.18183665864977475,0.0
61907,0.2358420104564826,0.0
61931,0.20112401648557512,0.00037257824143070045
61937,0.2071627045384378,0.0
61943,0.21513305546649567,0.0003945171994928889
61944,0.2358523725834798,0.0
61957,0.2158944658944659,0.0
61964,0.21136354687561523,8.414738931354931e-06
61981,0.2072346832413234,0.0
61989,0.1621556307394877,0.0
62002,0.2200270525064557,0.0
62014,0.23212972972972973,0.0
62024,0.15964312267657993,0.0
62026,0.22425533692609767,0.00039652573573326067
62045,0.20191078010983224,6.469410366910373e-06
62048,0.21970286088486882,0.0
62071,0.2737797725302188,0.004126508028943051
62093,0.26020358700920987,0.00029341627997045536
62102,0.33215766351092135,0.053829557179398316
62115,0.2303170721242545,0.001510393882944275
62164,0.2146598952293358,0.0
62165,0.17218373107518603,0.0
62220,0.17318922406839812,0.0
62243,0.2791326504081951,0.0028956725403325966
62302,0.24821973550356052,0.0
62315,0.2418453775455037,0.0
62316,0.26380971102811085,0.0007869229596918255
62319,0.30360273740173066,0.013712972447263756
62325,0.20026861662438442,0.0
62326,0.23637164244826067,0.0
62350,0.22848386822167363,0.0
62353,0.20167562084382162,0.0
62376,0.16723262406928566,0.0
62378,0.21095653540831566,0.0
62393,0.23637164244826067,0.0
62412,0.25825074569421724,0.0012116397110170085
62451,0.22231425494905988,0.000881854156465708
62474,0.22784380305602717,0.0019413975738662211
62479,0.24448897795591182,0.00010764544329109046
62493,0.234062963285951,0.0
62500,0.17345224247124208,0.0007450176424509552
62515,0.2380276693863072,7.355059151334727e-05
62529,0.26128011681674373,0.0
62547,0.2418453775455037,0.0
62552,0.24182358771060455,0.00048629409946981093
62558,0.21186407230532422,1.5532452854176047e-05
62559,0.25112275449101795,0.0
62578,0.18843021623139566,0.0
62589,0.233747006313956,0.0
62595,0.21309197729347784,0.0
62650,0.23416506717850288,0.0
62712,0.22220382481993542,0.0
62734,0.25426297840090945,0.00046111165352530565
62770,0.2471568672590819,0.002573241258777936
62784,0.2370082564351627,3.186606352221643e-05
62788,0.242588575560376,0.00016841012128983586
62795,0.15801248086659603,0.0
62807,0.3189732010220453,0.041055433687496694
62832,0.24460038275767793,0.0
62847,0.27670103092783505,0.0032423871258680918
62861,0.24614820249449743,0.00028335489813631075
62866,0.194817449372142,9.766487270012362e-05
62915,0.21890547263681592,4.5047071718427574e-05
62934,0.18635006595848086,0.00037257824143070045
62948,0.1990802551550215,0.0
62964,0.19653644784534838,0.0
62965,0.2418018018018018,3.922921853747054e-05
62998,0.1865897320031979,0.0
63024,0.18731244329681065,2.914858073030487e-05
63037,0.2418453775455037,0.0
63058,0.21079913606911446,0.00037257824143070045
63063,0.24272020256827637,8.140111355521283e-05
63069,0.21609436013042954,0.0
63105,0.22490363666834254,0.0
63107,0.2147887323943662,5.868639994953406e-06
63133,0.21848671089584434,0.00011972407386904324
63146,0.26965389059124933,0.0002669082257788734
63167,0.19744730937580462,0.0
63198,0.22083264768800395,0.0
63208,0.23724918235658093,0.00044052957095838967
63228,0.22564102564102564,0.0005392734995213759
63237,0.2511345029239766,0.0008788257416225423
63247,0.22400267067267568,0.0
63266,0.24554020675144086,0.00010985643618797003
63278,0.1822131704005431,0.0004060997666800058
63320,0.23816495851634945,0.0
63331,0.18315193285338974,2.6395152276665006e-05
63341,0.24628372178381355,3.29441444545296e-05
63431,0.1596051497041596,1.79699677590485e-05
63490,0.2092216549089917,0.0
63500,0.21670501796455532,0.00037257824143070045
63509,0.2303170721242545,0.0
63546,0.23596641610620248,0.0
63579,0.24937285143547339,0.00037257824143070034
63580,0.25450407737530817,0.00025466403944506417
63581,0.21412900394910048,0.000360794782861696
63643,0.21948726336018318,0.0
63656,0.238875044499822,9.241798069616369e-05
63707,0.2210144927536232,0.0009307520433181029
63712,0.19244281924428192,0.0
63738,0.2824519863193896,0.010152410980675123
63751,0.18024915214398443,0.0
63781,0.23757468466474885,0.00045968576416274696
63819,0.2071627045384378,0.0
63842,0.23815439219165926,0.0
63846,0.20917273896270897,0.0
63853,0.25015145160538704,3.0448855254302746e-05
63855,0.18969538483285037,0.0
63905,0.27523970671178793,0.0029883352204392254
63937,0.23275376143606644,0.0
63942,0.18484848484848485,0.0
63957,0.21917360770863956,0.0
63978,0.268440266039906,0.0004928027151387605
63995,0.2241429704789344,0.0
64023,0.196155813783527,0.0
64037,0.22915688367129136,0.0
64054,0.2550482254002946,0.00013313308063784207
64066,0.21964892180531118,0.00037257824143070045
64073,0.24691812327506898,0.0007573737448705691
64086,0.21072466043809374,0.0
64111,0.21759221726793676,4.501563620386024e-05
64139,0.2200270525064557,0.0
64166,0.24821973550356052,0.0
64186,0.255862726406101,8.0206097034501e-05
64191,0.1618134683788509,0.0
64215,0.24288493733315233,0.00012923417290691629
64216,0.17408224153586715,0.0
64224,0.18832444569183274,0.0
64237,0.23761675003319907,0.0002793431328953963
64238,0.19970238095238096,0.0
64271,0.2218915343915344,0.00044010097707076584
64280,0.2370501214396114,0.00012203800650155464
64286,0.23231055524299996,0.0
64306,0.191338442345393,0.0
64366,0.23987845205112163,0.0009513477353119628
64374,0.18140037848067045,0.0
64386,0.23148906809263012,0.00022542532450236337
64388,0.23961076641521226,0.0
64396,0.1986897138838509,0.0
64414,0.2338794004879749,0.0003865711391701954
64449,0.21412900394910048,0.0007332129363923971
64467,0.24948875255623723,0.00032729675295995364
64470,0.1700348432055749,0.0
64486,0.25281401591861724,0.0011798471147091432
64505,0.2586364731390027,0.0006265512423666439
64508,0.18830462693373556,0.0
64524,0.22966670945107603,0.00021867336718416113
64536,0.20174383644016838,0.0
64547,0.1986161986161986,0.0
64553,0.24335841871429867,0.0024290807524989743
64561,0.24322609877661985,0.00048567839014139843
64563,0.2303170721242545,0.0
64578,0.16733167082294265,0.00037257824143070045
64597,0.22263697067728422,0.0
64599,0.1613950691521347,0.0
64656,0.17403708987161198,0.0
64709,0.234062963285951,0.0
64763,0.2615219721329046,0.0009718711158471139
64775,0.22301620274200248,0.0
64797,0.2634989200863931,0.00243717820048838
64803,0.17941176470588235,0.0
64807,0.13113472578478075,0.0
64821,0.16998638335602775,0.0
64823,0.2036341565191002,0.0
64833,0.21119723020025966,0.0
64840,0.236914114220143,4.0884046025464544e-05
